"user_id","product_id","review_id","rating","review_text","sentiment_id"
,B09MKPDJRT,R2HW30FMAU3663,4.0,"We try not to turn on the house air conditioner until June first if possible. There are two ceiling fans but they make this knocking sound if left on high or medium settings and on low sometimes a low ticking/ squeaking sound. This fan has great reviews. Very easy to put together without looking at directions and it was smooth as a breeze. It's not silent on high, but you can easily drown out when on the phone, watching TV, listening to music, or talking. This the first night so let's see how it goes.",
,B09MY5FF73,R2HW71927XLX43,5.0,This is an amazing product comes just as advertised! The cord and charging block work great and have no issues!,
,B0714K41PB,R2HWD96IPEC0SA,5.0,Love them!,
,B09P1YBGFP,R2HWLM9UHMGUX6,5.0,A great alternative to fresh flowers. Arrives quickly and can be kept indefinitely. I appreciated that the required postage was stated on the envelope and I did not have to make a trip to the post office. Very nice packaging. I will definitely purchase again.,
,B09NPF2M3Z,R2HXS3IVSN8OOG,5.0,Great value for your money!,
,B08BZFRQLS,R2HXYT1Y2IX87W,5.0,drys quickly,
,B0874M3KW4,R2HYQP67ZI0VHO,1.0,This stopped working exactly 3 months after we purchased it and they have a 3 month warranty but they wouldn't exchange it for a new one,
,B09NM28SB4,R2HZ7STVPEUQV6,5.0,No problems so far. Great item and now if i have other computers in the future i have tons of choices for a charger. I’d say it’s a great value for money since it has so many ends. Charging works fine.,
,B084GTH5LL,R2HZKOHF1N5ZDA,3.0,It losses connection from one or another from to time and needs to be reset a few times to work again. But its not so bad being cheap and all.,
,B0B3SQK74L,R2I0SQPR5POTWQ,5.0,Easy set up. Very affordable upgrade if using isp router.,
,B09NPF2M3Z,R2I11LMO2VE978,5.0,My daughter is obsessed 😍,
,B007E83LUM,R2I1I9GPH6C5MD,5.0,Smell at first but good value,
,B00CBAWIIY,R2I3EMPTMFHVE9,4.0,As expected. Could have an inch more clearance on sides.,
,B0B3SQK74L,R2I3JI92PE5KVI,5.0,Vonn at Tp Link provided excellent customer service and restored my internet Thank you!,
,B0764HS4SL,R2I3THLGRH0ADO,5.0,"Nice sharp blades, comes with a couple of cleaning brushes, excellent time saver",
,B08XZ2KQZR,R2I4L9IAUIGUJT,1.0,small junk,
,B01LXNLC7M,R2I5DTGA8ADWN9,1.0,"I noticed the connection was intermittent, and the cord had to be ""just so"" within a month of use. I should've returned it then. 😒",
,B01LYNW421,R2I68TC9E26EKJ,5.0,"I was not really expecting much from these pillows since I have purchased so many others over the years and most were junk or uncomfortable for my neck. Surprisingly these pillows have been wonderful. I have not woken up with bad neck pain in weeks. Who knew a simple pillow could make so much difference. We have tried foam, water center, tv infomercial ones, Costco, Target, you name it. Highly recommend",
,B09W4PLVQP,R2I71GBV4YIRCK,4.0,Takes most of the bad flavors out of the water. Still tastes a little “tap” watery,
,B0B24QJ217,R2I7S2NH2C7KDR,2.0,This looks nice but does not smell good at all.,
,B099Z93WD9,R2I8PT06F7249B,5.0,It can be charged on the stand with the protective case in place. A feature my older kindle didn’t have,
,B08412PTS8,R2I91A7Z1T82YT,5.0,Easy install,
,B000MVV6AA,R2IAI0MR5MEIH5,5.0,The media could not be loaded. I suggest to buy one of these.,
,B081RNNR62,R2IAVNJAJ0PCC5,5.0,I got that for my mother for her birthday. She loves it. She put it outside underneath a plant so if my mother‘s happy I’m happy so that was a goodbye.,
,B09JVXHFZF,R2IBFPFFJYH320,5.0,The media could not be loaded. 10 out of 10,
,B00NNMB3KS,R2IBTGZJNK9C4V,5.0,The media could not be loaded. Had no issues with this thing. Would only like if it could be slightly bigger. I put my laptop and usb hub on it because both get so hot without it.,
,B073H4VVC7,R2ICXA4QPZ9RDZ,5.0,Good,
,B08Y94CB1J,R2IDA34SMEC9ZU,5.0,"If you love pens, that have fine writing. You must get these. Perfect, especially if you work in an office setting. You know we all need that special pen to write with.",
,B081RNNR62,R2IE1N6FEGDYHV,5.0,"It was has beautiful color & as you can see it is thick and very well made , my mom loved it ❤️ it’s kinda tiny but worth it (:",
,B08ZSMMPBD,R2IEABBIV7BRK1,5.0,N/A,
,B0CJF94M8J,R2IFOETPDKBVOP,5.0,This spray bottles are great . Spray with one hand and pour if needed one handed,
,B089T1SX32,R2IFTTFO32LDXV,3.0,It works great,
,B07N3G1P55,R2IG0FGXFNZV4X,5.0,Pleased with all products I’ve purchased! THANK YOU.,
,B004G9C0SQ,R2IHW2B1EAJBDK,5.0,I really like the scent and the burn time.,
,B0CQK7J11F,R2IIJMH9LU0G49,5.0,used them for mothers day gifts it beautiful,
,B0714K41PB,R2IJ0HZVY4IERG,5.0,Ni,
,B09MKPDJRT,R2IJBOKH1OQWAP,5.0,Love this fan! Very quiet and cools the room very well!,
,B0B5SW6381,R2IJCFOLAXQ2DY,5.0,It relieved the tension in my back and legs,
,B0BNLJHFS2,R2IL5K47BUV6DE,5.0,Sent to my niece for her birthday! She loved it!,
,B073H4VVC7,R2IMCSGOHXYRDX,5.0,"I don't need a lot of paper these days, so I don't buy the case-lots at Staples. 2 day delivery suits me just fine",
,B082X6TSZX,R2IN1GW26BCV1N,5.0,Correct and fast,
,B01LXNLC7M,R2INRLZ466IIB4,5.0,Came on time and it works,
,B08XZ2KQZR,R2IO9IUYVJTV2Q,5.0,It's exactly what I ordered but I'm going to put it in front of the toilet and get me a larger one for the bathtub I wasn't sure how they would fit but I think that'd be the better way of doing it but the problem is I'm going to have to I think I might go with the darker color because where my wheels go on on it on my wheelchair it leaves and mark,
,B07V3JYVQH,R2IP42QBU8HITI,5.0,Charger came in and filled the need quickly. Charges faster than my old one,
,B08NJ6VF9T,R2IPNL6B4PNOTF,5.0,Love this one. Last months without needing wiped down.,
,B07V3JYVQH,R2IQCOB2VIDJX2,5.0,Works well with my computer. My dog chewed 1st one and this one shipped very quickly,
,B09PQF39PG,R2IUZRVTTOVP0M,5.0,Love this so much,
,B0012YVGOW,R2IW38H9SB4BXW,4.0,I keep these all over the house .You never know when you'll need a pen. So far ever one I have tried has worked really well.,
,B0CX23V2ZK,R2IW3EVS4VP7NH,5.0,"A few glitches upgrading from a rather old MB Air, but with Apple support it all got sorted pretty quickly. Mostly lives on a desk using a new Philips 34” wraparound monitor, great for multitasking workload. I initially thought that having only 2 USBC ports might be a problem, and need a dock, but the monitor plays dock for legacy USBA devices.",
,B00WR23VRI,R2IX228L5F7WUF,3.0,"The product was shipped from Hexagon Advanced Services in Winnetka, CA (including a card with a yahoo e-mail address for feedback) instead of HP as advertised. The printer cartridges were also just sent separately wrapped with no HP box/packaging. I am not confident that it is an official, legitimate product of HP.",
,B00NNMB3KS,R2IXAT4QPB2G9J,4.0,"My laptop is consistently more loud than the fan cooler, but the fans are nice and push air through. I won't say it demonstrably keeps it cooler, but even 5 degrees is better than what it was at before.",
,B099Z8HLHT,R2IY8HYTK3UKOR,5.0,I was looking at a older model when this latest model popped up for the same price. I was thrilled to get it. I read constantly and for the past few weeks I have had to use my phone. I just can't do without a Kindle.,
,B081RNNR62,R2IYD0Y01QZ59C,5.0,Very pretty,
,B0973DGD8P,R2IZF128PJLU2Z,5.0,Don’t have opinions,
,B07V3JYVQH,R2J02G6Q314RBD,5.0,"I got this charger for a Lenovo computer I got from a friend for college. It works great, give a quick charge and has a great cord length that is useful in most areas. The only downside to this charger is the plug in block being quite large. Might not be great if you don't have the space for it, but if you do then no worries! Overall great product!",
,B07K8WHH5J,R2J0YSAQ12TWFA,5.0,Nice print quality,
,B082PMRSBK,R2J31QB9Q1T9BH,5.0,Just what I was looking for in a pen.,
,B08HV3MPFD,R2J31Y3V3SS1AC,5.0,"This was exactly what I needed for labeling my items for craft shows. I put 2 prices on each sticker and cut them in half so they are smaller. The directions were super simple and the app was easy to use as well. I'm not a techy, so I was glad it was so easy. I fellow crafter suggested it and she was totally spot on.",
,B07R8M3VY5,R2J3GFNEJXY3YX,5.0,Good one,
,B004G9C0SQ,R2J3N147IJCSE4,1.0,Can’t use the candle. It’s totally broke. Had to been packed that way because there’s no glass in the box.,
,B09BG6DSBY,R2J40MACYSI417,5.0,Granddaughter loves it.,
,B08438H4GM,R2J4G5E17NK2WZ,1.0,Bad decision it’s basically and extension cord it not compatible.,
,B00QSR9URI,R2J4RCJTT6QDC4,4.0,Great value for everyday needs but beware that if you want to tear off the pages and have them look nice that it will not happen. They will rip. The cardboard isn’t very thick but we use in portfolios so it doesn’t matter.,
,B08KXKVT4K,R2J4V9T8BGBKID,5.0,"I loved these organizers so much!! It comes with a variety of sizes and clear, easy to use anti-slip grips. It was perfect to keep my makeup vanity clean and organized.",
,B07BKXMBHJ,R2J5ZZDSFE31ZJ,1.0,"I've had this charger for less than 6 months and it already doesn't work. Won't charge a phone, a computer, a tablet. Absolute piece of crap",
,B01MRHXM0I,R2J8AOIXBK9ED9,1.0,Necesitas tener mucha paciencia para esperar que ellos sean atraídos por el producto solo la mitad de los mosquitos entraron allí y se tardaron muchísimos días eventualmente el líquido se evaporó rápido y no hay más relleno,
,B0CX23GFMJ,R2J8BOG2BILDO1,1.0,"They are just so “look at me I’m a Mac user”. Then they breakdown, or Apple do a software update that makes them useless, or the charger breaks, then the cost of repair at an Apple shop is so high it’s not worth repairing. Advice to anyone out there don’t fall into the Apple Trap. The phones are even worse. Hands up who has had to buy numerous I phone charging cables. It’s a perpetuating rip-off, we all know it, but we are all suckers.",
,B081RNNR62,R2J9NYA3PT1JOR,5.0,I bought this for my daughter to hang in her bathroom window so the sunlight shines through it . She absolutely loves this!,
,B0CFFSY5GH,R2JAHMZVZD5C5S,5.0,"Beautiful card, the lights and sound work great. Worth the extra money for such a unique card for someone special! Too bad that the front of the card didn't have a bit nicer flower drawing on it, but the inside of the card is what matters most!",
,B082KP92DF,R2JB9ENGTUA2E4,4.0,"Right length. Very thin, very small weights.",
,B07MGTL6L9,R2JBRVK5Z6IJ3Z,5.0,"Great product, works right out of the box, very reasonable, super pleased.",
,B099Z93WD9,R2JC1B3OSDXPM6,5.0,"I appreciate that it's so affordable. It is a replacement for a young adult with special needs. When a new one is needed and ordered, the delivery is quick.",
,B01BYKUI9C,R2JCGKYR6YWGVI,5.0,Ink was used on HP ENVY 5009. Worked great.,
,B0B3CDZLTB,R2JDWL0YMU48OI,4.0,Good Macbook but charger stopped working 9 months after purchase.,
,B0089PBTV2,R2JE1C4C7OJ3LX,5.0,Always buy sharpies. Always the same good quality!,
,B0030MIHAU,R2JEKP4P7E9XB9,5.0,"Wasn't sure if it would handle crabgrass very well....but it did!! It works so well, don't think I could live without it. There was no assembly, just took it out of the box and started using it. Very sturdy, don't feel like it's going to break on hard to get out weeds. Weeds come out quick and easy. Was able to fill six - 5 gallon buckets in no time! Yard has never look so good! If your on the fence on getting this. I would urge you to. It will become your favorite tool too!",
,B000J07BRQ,R2JERHUSD7P73,5.0,"I have been using this product for over the 10 past years to ship stuff I've sold online and it's never failed me. I've seen other people use different brands of packing tape and this time of Scotch packing tape is by the best I've seen. I will never buy a different brand of packing tape. I know it's more expensive than other brands, but the quality of this tape can't be beat.",
,B01LYNW421,R2JF5P5RGTBDR2,5.0,"No busquen más, que estas son muy buenas.",
,B06X421WJ6,R2JFF8Z9TWM89P,1.0,"I wanted cloth covered hangers, and these came in all plastic. Maybe I didn’t read a description right",
,B00NNMB3KS,R2JFQX0MUH3Q07,2.0,"Fan worked flawlessly on days 1, 2, 3, 4. Did not run them on 5, 6. Would not turn on day 7. Checked the connections. Good. Everything has power. Except the fan switch. I was looking to a solution for a computer that runs too hot (IMO). While this unit was working it was fine. Better than other reviews would suggest (it cooled the computer very well). For lack of a working switch I find wallet lacking value (cash).",
,B07L4JCG7T,R2JFR2DL6KQ3H6,5.0,The notebook was exactly as pictured. Perfect for my needs,
,B0004F7GUI,R2JG7RIVRF9G0T,1.0,"These dry markers live up to their name, the dry markers don’t work, a waste of money.",
,B09GHV6G55,R2JHDOY53VUJ7O,1.0,I ordered a charger with in a week the charger was broken . I try to request a replacement and it stated it will take two weeks .,
,B0714K41PB,R2JHQGNQMG6FA9,5.0,They came vacuum packed so I put them in the dryer on delicates air dry and they came out beautiful.,
,B082X6TSZX,R2JISUAP9U6VFD,5.0,Works perfectly fine,
,B0CP9YB3Q4,R2JJA8P65UZRDX,1.0,I tried posting a a first review but it was rejected. I really do think I wasn’t sent the authentic brand. This cup doesn’t hold ice for hours like my other Stanley cups. & the leakage is far beyond my other Stanley’s as well. Something to consider may happen when buying on line. I was sadly disappointed cause I really wanted this color- the blush pink really is pretty though.,
,B09C1Z7MYL,R2JJHSPXQIE3J0,5.0,High quality self sealing envelopes,
,B097PTBB5V,R2JJNSX6D1A152,1.0,The charger worked for one week before it stopped working. I want to return this product and receive a refund.,
,B09PRB1MZM,R2JJO930LS8GHG,1.0,Drops connections multiple times a day........worst system I have ever dealt with!,
,B0764HS4SL,R2JJUNJ1E25M16,3.0,"What I did receive works great, however the peeler, large dicer, spiralizer, and finger guard were missing.",
,B006CSPZK4,R2JK10C26NGSB2,3.0,"I've gotten these pencils before and they were great. I finally ran out and had to order more. These were very different. It's almost impossible to sharpen them to a sharp point. Which I prefer. The lead (graphite) fell out of the middle of the pencil on the first one I tried to sharpen. I have to resharpen every time I use them so they have a short life span. The only pluses I can think of so I could give them three stars is they're inexpensive and once you get them the way you want, they write well. The eraser is decent too.",
,B0BS4BP8FB,R2JLCL9FMTFDUX,1.0,"Suelo comprar mucho en Amazon pero fue la peor decisión que haya tomado ,desde el principio tuve problemas con la laptop primero con el audio y luego a los dos meses de haberla comprado y por ende perder la opción de devolución, no encendió más ,pedí ayuda técnica de Acer y nunca me ayudaron luego Amazon en un intento de ayuda me arreglo una devolución pero solo el 80% aun comprado un seguro que no me sirvio porque el seguro era para que me devuelvan el 100% NO COMPREN EQUIPOS CÓMO ESTOS EN AMAZON QUE LUEGO NO PUEDAN AYUDARLO. Mi error fue no ver los comentarios antes",
,B071RVW4ZY,R2JM0ZSCW7XXPB,3.0,Pretty low quality fabric,
,B0BMTPC44X,R2JMCZI16073UH,5.0,Love the mauve color and use to roll mouse on,
,B09HZ5GTBP,R2JMG6HM6NS8TI,5.0,"The media could not be loaded. It works very well! This is the third time I've bought a charger now. If I had known, I would never have wasted my money at Walmart. But it's all good - I love this one, and my computer is breathing perfectly now. lol😆",
,B09MY5FF73,R2JN7OSI7C6MKH,1.0,this charger stops working after a week. do not buy,
,B06Y2JFKBG,R2JNHBSF1XGKX2,5.0,"I purchased these because of the envelope feature, and I have since purchased a 2nd set. They are by far the most comfortable and the softest pillow cases I have every had. I have no doubt I will purchase many more. They are not heavy or thick but they are sooo soft..!!!",
,B0BPSGJN7T,R2JNUCL5WA0VGV,5.0,This is an excellent travel router for those who work while traveling or want extra security and convenience while on the go. You can tunnel this to your router back home and keep your ip address. So less entering passwords and more privacy.  There are lots of guides online about how to set it up as an openvpn client or WireGuard client. It comes with an Ethernet cable so you might need to pick up an adapter dongle for extra high speeds,
,B01BYKV7I8,R2JOHBJ0R8K1NL,1.0,"I just changed the cartridges, and it printed 3 1/2 pages before stopping and telling me the levels were low on the black. Now it won’t print anymore pages until I change the ink.",
,B0BLGS645W,R2JOL8QPSW4MP0,5.0,"I bought this when it was on sale. The best thing I could have gifted ""myself."" It allows my husband and I to go out to restaurants again ever since we had our daughter. She is 2.5 and it keeps her engaged for the duration of our meal. Great parental controls.",
,B073ZY6XH3,R2JPDV1N40QGNG,5.0,I love it,
,B00M382RJO,R2JQGDJGEVJY2D,5.0,"Likes: the tips are sealed so ink doesn’t leak in packaging, quantity is a good amount, comfortable grip, smooth writing feel, clips on notebook for convenience, wish I ordered in different colors.",
,B0B5SW6381,R2JQN2X5LOKJR5,5.0,"The cushion is very thick, well made, and extremely comfortable? Great buy!",
,B000087KUA,R2JQQDE8WU1IYX,4.0,"This is the best packing tape I've found. It's very sturdy and has good sticking power. I ship packages out multiple times a week and this tape is very reliable and secure. My only complaint is that it is very hard to get the roll started and if you mess up and it splits, it's hard to recover from. I just wish 3M would make these rolls easier to get started.",
,B0BHC14143,R2JRNWROZYUTHE,5.0,"I bought this cup going back and forth after looking at the prices of the Stanley’s and the brumates! There are so many cups out there. But this one is perfects durable, holds so much! My favorite cup!",
,B06ZY9LP74,R2JSE8VN06QCBG,5.0,Works great in my printer,
,B00NLLUMOE,R2JSV0A5S68452,5.0,In my opinion they are Great quality! Soft and affordable sheets!,
,B086WNKLTM,R2JTJNKNYG3H07,5.0,I saw someone recommend these on another site and I am so glad I bought them! I find them so much easier to use than bins or bags to put away our winter ski items to store in the attic. They are sturdy but easy to carry.,
,B08X4M4LBR,R2JTZ7ZPJRWK3K,5.0,This charger works really great for my lenovo mix 510.,
,B01BYKV7I8,R2JWNSCCIKZUPD,1.0,I literally just purchased a brand new ink cartridge from Amazon today. I literally printed 14 pages and my copier is showing I’m almost out of ink! How is that even possible!,
,B0BTD3X96N,R2JXBBEVZETRUX,1.0,DOESN'T FIT TIGHT,
,B00JH98GR4,R2JXMAZHMJLNH7,5.0,"I have. Rainbow Vac that I use for deep cleaning, I got this for everyday use and so far it’s been a great little Vacuum, it’s easy to get around , and easy to empty the canister. The lift away is great to get in small spaces and for edging.. The Suction is strong and bare floor and carpet options are perfect. Highly recommend ..",
,B09HZ5GTBP,R2JYC5V66C184O,1.0,"The craftsmanship on this C adapter could have been better. It did not last 1 month. Just from connecting and disconnecting the adapter, the C port broke off. I will not purchase this again and do not recommend this item.",
,B01LYHE49W,R2JYN993MRJI31,3.0,Folders are too thin for my files. Tore easily. Needed more durable folders,
,B07R8M3VY5,R2JZ9D82O2VFXU,5.0,Works great so far had it for about 2 months will update if something goes bad,
,B086WNKLTM,R2JZSIIH5CS4CH,5.0,"I got these for a couple of my grandkids: one is graduating from college and is packing up EVERYTHING to leave campus. The other one will be going to college this Fall and will use them to pack clothing, bedding, shoes, outerwear, etc.",
,B07LFRN1K8,R2K21R3F19EYTY,1.0,Does not even work well . The strip will work for 2 days then your decor will fall,
,B0BLGS645W,R2K4OIULC4BCAA,5.0,My toddler is a busy body. She was never into TV and is super active. I bought this to help because we now have a newborn. This keeps her busy and out of trouble while im feeding the little one. I love the parental controls plus the control of the screen time.,
,B09688VRYZ,R2K4SFUN0UHAPB,5.0,I lost my laptop cable. It was very affordable and arrived overnight. No problems,
,B07H3QKN2Z,R2K77ZHMIN66XO,5.0,Quality scissors at a good price,
,B0CRKJJJMN,R2K7RP1M9DL82U,5.0,Loved these! Got them for my daughters class as they were doing a project on writing thank you cards. They were a big hit.,
,B09PL7GCHV,R2K8X35Z5ZU384,1.0,Received the stanley and it was damaged. I bought it as a gift for my daughter and had it sent to her house and when she got it it had a scratch on the upper right side halfway down the side of the cup. Disappointed,
,B073H4VVC7,R2K9C1K153CHF2,1.0,"I'm not going to sit here and count every sheet of a theoretically 500 sheet ream of paper, but if any are missing it's a small number. Still, I'm one of those weirdos who would kind of like to get my packs of paper intact.",
,B09C1Z7MYL,R2KAUGCN1WWCW0,5.0,as ordered,
,B09PL7GCHV,R2KAZ5QQ3NTY6A,5.0,Got this for my 7 year old daughter. It’s a perfect size for here and seems to be pretty resistant to drops and scrapes.,
,B09GHV6G55,R2KB8ZNEVKFPWB,1.0,Buy at your own risk. Was not compatible with brand new Dell laptop. PC would not recognize. Would give zero stars if possible.,
,B00O0M46KO,R2KBVOEU6UAYP5,1.0,"Yes, this docking station will let you display 3 monitors and have ports for wireless keyboard and allows external speakers. BUT in 2024 what docking station doesn't allow you to charge your laptop with that same chord??? This is the first Dell docking station I could find that has the speaker port which is why I ordered them for our team. But I never would've imagined having to check to see if it charged as well. Our security team requires us to have Dell brand docking stations, which is great if Dell made one like all the other companies.  Dell please make a docking station that has 3 monitor capability, 2-3 usb ports, speaker and microphone ports AND charges your laptop, just like every other company has.",
,B0BLSCY6PR,R2KD325QFN6UH2,2.0,They’re really sturdy shelves. So sturdy however that it’s impossible to get the adhesive cups off of the shower tile afterwards. Ended up wrecking a few tiles/grout getting them off. If you don’t plan to move they’re great!,
,B07R8M3VY5,R2KEAQYCWA56N4,5.0,Factory replacement,
,B07VVK39F7,R2KFOJYHW54GGP,5.0,Great,
,B00S1TC442,R2KG2I8G39HLWS,5.0,Soft,
,B07H3QKN2Z,R2KGSNO2KPUR7G,3.0,"I saw reviews and liked they came in 3 bright colors (one for the kitchen and 2 for the office). After a month use, cutting a cardboard box, the tiny button fell off. Getting out super glue to put it back on.",
,B0B24QJ217,R2KHFFHLA0TK8M,5.0,I put this in my bathroom a few days ago and have been turning the reeds every day. The fragrance is a whiff and not overwhelming.,
,B0CPFV6S28,R2KHYP6PDNFQCI,5.0,So very pretty! I’m glad I ordered it. I will be sending it to my sister. I love the fact that it will last for a good while. I will definitely order again,
,B0BL5WZ6HF,R2KKISA38FJCV3,5.0,Tablet is fast and functional. Battery only lasts a few hours.,
,B0CP9YB3Q4,R2KLOYXBQHX8IZ,5.0,"Vey supportive and easy to clean, the best cup I have purchased so far.",
,B00LS9UD2M,R2KMRO3VP3I3U7,5.0,in the shower,
,B0C23WY7DM,R2KOSLGBL9S0RX,5.0,Really happy with the product. Happy that it worked. My other charger died and I really need this plus it came same day.,
,B01NBNDC1T,R2KP58YVE0XGST,5.0,"When I opened these pillows and saw how large they were, I was very, very impressed. The brilliant orange matched my bed covering to the exact letter, and it could not have been more perfect. I am thrilled at these pillows. and I loved the packaging as well.",
,B0CT2R7199,R2KPUSK0KKUFT7,5.0,Works great for me,
,B0CPFV6S28,R2KPVH0X4H2VTK,5.0,"Bought one for my mom for mother's day she loves it says it looks so real , and very pretty this is better than fresh cut flowers cause they dry up and these are a keep sake",
,B00NESCOY0,R2KPXDKOREEI,1.0,The seem on this is ridiculous. The “fitted” part is also a joke. So saggy and loose. Pay a few extra dollars and get something else. I bought this in a queen and king size and they are both equally garbage quality.,
,B01N7KSXHX,R2KQF21SRL42R7,2.0,Almost full jug and sprayer has stopped working!,
,B07KS1MY35,R2KR8A0TVDAKXB,5.0,Could provide charger specifically designed to fit my laptop model,
,B0C58N5J9Q,R2KRCO8HNMR5ZW,5.0,My macbook charger broke ages ago and no other usb c charger would work. Charges my laptop incredibly fast.,
,B0CT2R7199,R2KTQVW2G1BVET,5.0,Buena calidad perfecta me encantó el tamaño es perfecta para los trabajos escolares de mi niños,
,B099Z8HLHT,R2KUCBAXXO8VN9,1.0,"I bought this thinking it would be a good way to store my 18GB of music files and play them offline, maybe check email, Facebook etc. Tried to set up Gmail and it would not allow the authentication of the product to take place. Kept saying unauthorized. Google this, it's a common issue with no real resolution, no way to troubleshoot, it just does not work on this device. Seems like a fight between Google and Amazon. Ok, I didn't really want the email so let me try something else. I loaded up OneDrive where my MP3s are stored and told it to synch the music directory. It thinks there's nothing to sync but It did not work, no reason why, no way to troubleshoot, no files found in file explorer. The software simply doesn't work on this device. Ok, I try connecting to USB and manage to copy the Music directory onto the device. I can see them in File Explorer. Amazon Music does not see them or recognize them at all, even adding a custom directory and pointing it to my music had no effect. Ok, I try another program suggestion called VLC. It doesn't see them either but they are all there and I can add one song at a time to a playlist and it will play but I have over 4000 songs so adding one at a time is impossible. The option to add all in a folder doesn't work either. NOTHING WORKS ON THIS TABLET. It's not particularly responsive with some black screen pauses in between clicks makes you thing it crashed but it's just slow. It might be OK when using the Kindle app but don't expect it to do anything else. A complete waste of my money.",
,B0CT2R7199,R2KUN8A710OWRZ,5.0,HP has always been a brand that I have never had a problem with. good quality and ease of use.,
,B08412HXK9,R2KUS0PWK6NQ74,1.0,The ink only lasted 5 weeks. I hardly do any printing and past ink cartridges (not from this seller) have last almost a year.,
,B0BL5SZ3VV,R2KUT37TAWE1VS,5.0,I bought this for my son . I love Disney it’s the best tablet . it has Disney screen saver on it that you can set on the tablet.,
,B08PDNCMMN,R2KVZ3XW32TARB,1.0,"This product did not work for us at all. I could see little puffs of the chemicals coming out of it so I presume I was using it correctly. But the mosquitoes were not repelled by it at all... we saw several of them within just a few inches of the unit buzzing around like it wasn't there. I don't understand why others seem to have gotten a much better outcome than we did, but we quit using it after a few tries.",
,B06Y2JFKBG,R2KW944FU2WX55,5.0,"Great quality, keeps head cool, love the color, very happy with purchase",
,B08Y94CB1J,R2KWTZ3DPOY3EJ,2.0,"That this pen was so adorable so I bought two for Easter gifts. I thought they would write really nice and was in the first few words they quit writing and you had to scratch around on the paper to get them going. Although that didn’t work well. Also as you use them, your hands annoyingly rub off the cute colors in Area. Super cute, but definitely not worth buying. Sorry to say that but it’s the truth.",
,B07K8WHH5J,R2KXKYSUAEQJO9,1.0,"I print thousands of documents on a weekly basis and have never had any issues. The last 10 ream box of paper turned into a nightmare when I opened the 4th ream of paper. It continuously jammed my printer which has never happened before! I changed the rollers because I thought it might be an issue with my printer. I bought a 10 ream box of 20lb weight copy psper from COSTCO and ABSOLUTELY NO ISSUES, NO JAMS! What changed with the Amazon paper???",
,B06XSB4M8J,R2KXL1HJUYT3Z2,5.0,The media could not be loaded. A sub paper comes in variety of sizes I personally utilize the 8x11 and 8x14. Unlike other brands you'll always know what side is the printable side cuz they have a sub printed on the back so the front will always be plain white and that is your printable side colors are vibrant won't go back to my other paper highly recommend.,
,B0725WFLMB,R2KYWLF4C9BDLW,1.0,"The price is cheap, and so is the product. In the photo I added, you can see a tear in the seam. This pillow stayed intact for two nights, that’s it. And the second pillow case that came with this one has strings coming off the seam and looks ready to tear too, and I haven’t used that one yet. I stored it away because I only have one pillow.  I know it’s a cheap price, but I recommend just saving your money and buying better quality pillow cases. This was just a waste of money, and I should have known better.",
,B0C59BYVTQ,R2KYZVYJJGQN53,1.0,"RS2 Review here. Bought this for my high school student for school. After 2 months, she noticed the bottom of her backpack damp. A few days later it was worse. I email the company and they felt it was the gasket. Fixed the gasket per their instructions. It still leaked. Customer service offered a 13 dollar voucher for something else. I paid 26 for the bottle. This company is not one I will do business with again. They can keep their 13 dollar voucher. I recommend going elsewhere for a water bottle.",
,B09N72FMH5,R2KZ9FGFNR20H7,3.0,"Nice repeater for probably most travel applications. However, Royal Caribbean requires latest IPv6 technology. Should have bought the GL.inet Beryl instead for the cruise.",
,B07HF6YDYV,R2KZFC44D64SS4,2.0,A little fragile and stream is not sharp.,
,B0B2J7WSDK,R2L06I66HNNCCY,5.0,Used this during recent travel and it was everything it promised to be. It works well as a WiFi repeater / router. The engineers thought through several use cases and incorporated into the interface very intuitively. Good value for the money. The usb c power is perfect for travel too. It supported three devices pretty well.,
,B01N7KSXHX,R2L0757ZVYDGP6,5.0,This product really works I highly recommend it to others,
,B09715G57M,R2L403QBQFFAJG,1.0,"Bought the machine for the ease of making a single fresh cup of coffee. After cleaning the machine as it prompted, the next cup of coffee never brewed. Machine won't turn on at all. Pretty ridiculous for a name brand item and the cost. Honestly feel like I was sold a refurbished version or something. I will definitely not purchase another Kuerig device again.",
,B09MY5FF73,R2L4MRENEB0PEM,5.0,It was a perfect replacement. Readonably priced.,
,B07N3FYTW5,R2L65D7UU4TCCB,1.0,You are supposed to get around 825 pages off of a cartridge. I didn't even get to 500 pages and the cartridge ran out of ink. Complete rip off!,
,B09PQF39PG,R2L6AZTREYYWJL,5.0,We have had swarms of mosquitoes in our yard/back porch area after many days of rain and this zapper has killed so many mosquitoes! I’m thrilled with the results. HIGHLY recommend,
,B08438H4GM,R2L6HYC9VAYLOZ,2.0,"It just plain didn't work, straight out of the box. I tried putting two basic portable hard drives in at the same time, and it started overloading and making weird sounds. I spoke to customer service and they suggested maybe it can't handle that. I am just surprised - I had a cheap Plugable dock that was able to handle two hard drives much better, but of course that broke (for different reasons), but it lasted much longer than this Belkin.  Also for those who didn't know - the usb c port doesn't have charge/energy capability, so if I plugged a computer speaker that uses usb c for power, it couldn't handle that either. So the cheap Plugable one for $17 actually had more capabilities. I'm still figuring out some reasonable solutions that won't break in three weeks.",
,B0C58N5J9Q,R2L6SXI9HBEEUR,5.0,On the pricier side but very reliable and fast charging,
